1418395985.251000, /muse/elements/raw_fft1, 24.599167, 30.442146, 26.517385, 19.80171, 13.257387, 10.23654, 11.17871, 8.083115, 10.338058, 14.488347, 11.176722, 4.288747, 6.4573774, 8.476674, 5.964318, 3.4193685, 1.9479094, 2.29293, 7.404045, 7.473445, 5.2404776, 5.2562265, 6.4663815, 6.044075, 3.8222885, 6.9349375, 3.5451703, 3.9410899, 3.5282013, 4.632605, -1.223257, -1.5147414, -0.1120652, -1.9403206, 6.96982, 9.411608, 7.1304235, 2.3044846, 7.7497153, 7.8963714, 5.1433144, 3.5781298, -2.974448, -1.0161483, 1.494345, 1.9313024, 6.5227695, 2.1804125, 4.3049955, 3.1774206, 5.048754, 6.912766, 6.2890863, 8.689482, 8.884209, 8.570489, 8.735337, 2.9207056, 7.1678214, 8.857475, 5.7070556, -0.46483764, -2.713337, -8.406504, -3.6289127, -0.6518498, -0.38632062, -10.902943, -7.2749953, -6.7287927, -7.902768, -8.423329, -9.178599, -4.6435127, -1.9700168, -1.9796059, -2.9260776, -0.8493667, 0.754006, 4.0573654, 4.7281747, 4.108595, 1.7586176, -3.1857736, -1.5300502, 0.17228776, 2.5454462, 1.0633341, -0.11142942, 1.1916689, 4.0012755, 2.918155, 2.9239216, 2.867966, -0.71666265, -6.2411366, -4.756461, -1.114741, 4.837814, 4.7729707, 5.412655, 2.7343464, 3.1119127, 1.7122597, 0.7532731, -0.19842923, 3.5028126, 1.7041281, -2.4385653, -1.4548374, -2.4309387, 1.264889, 0.13611141, 0.30892867, -0.20629425, -1.6102253, -1.4457506, -3.4270265, -7.117246, -2.9518893, -1.6502157, -7.249012, -11.846882, -7.218441, -6.4364667, -5.3328304, -12.127614, -5.814742, -3.3153365
1418395985.252000, /muse/elements/raw_fft2, 18.445349, 23.337996, 23.878096, 22.897396, 15.313479, 10.581489, 9.846544, 7.099742, 8.834357, 4.4514823, 3.113583, 5.4092216, 4.1002088, 1.3208655, 1.8306686, -0.04632931, -4.723573, 2.2978673, 5.731698, 3.8356273, -3.3547144, -2.593183, 4.652438, 4.7388697, -1.5626476, -6.074934, -5.8040276, -8.764213, 0.86842847, 4.514363, -1.4260933, -9.1824045, -8.29175, -6.6455464, 4.539535, 9.349668, 11.731998, 9.16792, 5.3175015, 7.378997, 8.529873, 2.754981, -0.691798, -3.2288213, 3.4796524, 6.2420797, 2.1319904, 5.3926, 6.7806835, 2.9545605, 1.0661658, 2.8407745, 5.1842303, 6.0231533, 1.7415669, -1.9318633, -4.0012856, 3.6452003, 1.7678941, 2.5949888, 2.752757, 2.169471, -3.1569116, 2.0276437, -1.0354254, 2.9406793, 2.1298823, -2.8821657, -7.570117, -11.52072, -12.495809, -14.769559, -10.925948, -4.930477, -4.1045175, -6.5307937, -2.4511156, -1.6447495, 0.15025099, 2.8037155, 3.979482, -1.7951249, -9.94666, -3.3910022, -3.1245008, -5.4486833, -3.7145314, -4.5445457, -5.2485948, -9.417377, -0.037918564, 5.1071234, 4.329781, 1.9359406, 0.14223467, -1.2811016, -1.0828402, -6.744587, 1.8075383, 2.4805346, 2.2004817, 4.532095, 7.035337, 5.90742, 5.973332, 1.88682, 2.0799093, -0.9496385, -8.336482, -1.8877409, 0.014585455, -3.651147, -5.802386, -4.505256, -2.355141, 0.65631515, 4.452605, 0.3997672, -7.29432, -3.4185016, -2.61191, -3.1403637, -2.295557, -5.1786222, -6.128561, -3.324215, -5.3719287, -6.1535287, -5.6997533
1418395985.254000, /muse/elements/raw_fft3, 24.512634, 30.47219, 29.5176, 26.484911, 20.863667, 11.387996, 10.652637, 14.318646, 14.102412, 13.653428, 11.24966, 6.974991, 8.990355, 8.410973, 5.7637515, 7.318292, 5.2310824, 6.6746144, 11.387002, 10.080046, 6.336114, 3.525157, 6.047707, 9.524703, 6.191494, 0.033145417, 4.947094, 6.0725875, 9.142109, 8.466053, 4.2394953, 2.7710538, 2.8941429, -0.18792294, 11.574208, 15.812336, 15.750076, 12.086906, 9.58149, 9.537969, 7.5411, 2.984726, 3.6071298, 1.4645268, 5.2965255, 8.994999, 10.908908, 6.814539, 8.373016, 8.077662, 0.4306173, 4.310829, 2.1012752, 2.9345536, 5.799896, 8.153189, 7.464213, 6.9904933, 12.225455, 9.493952, 5.051476, 1.0374498, 1.4928838, 0.75195396, -2.128195, 4.5503216, 6.028841, 1.0467863, -5.4102507, -7.429168, -7.940442, -6.937005, -7.239221, -2.6171417, 0.94268864, -3.5292473, -2.959366, -1.55043, 3.791886, 6.6101317, 5.996376, 3.988226, 3.2844157, 1.6822991, 2.021357, 5.265843, 6.0203633, 2.8105135, 1.5633079, 1.5034271, 7.5813675, 7.3668194, 5.3420477, 4.2546268, 2.591012, 1.7165112, 2.377863, 1.0306072, 4.811209, 7.4129004, 7.85807, 4.707684, 4.949335, 6.205354, 4.9938097, -1.377447, 0.76201725, -1.2954723, -3.770522, -1.5869372, -0.56212485, -2.4721975, -2.1450474, -2.7925267, -1.4471918, 3.1404753, 7.359226, 2.454942, -8.041772, -3.364999, -1.5552927, -3.6031551, -4.4264946, -4.8546553, -6.9135017, -6.5213523, -6.4124856, -3.6191087, -7.0360985
1418395985.254000, /muse/elements/low_freqs_absolute, 0.0, 1.0754621, 0.74902236, 0.0
1418395985.254000, /muse/elements/alpha_absolute, 0.0, 0.1615823, 0.1174871, 0.0
1418395985.254000, /muse/elements/beta_absolute, 0.0, 0.7709681, 0.5752194, 0.0
1418395985.254000, /muse/elements/delta_absolute, 0.0, 0.92162603, 0.24784058, 0.0
1418395985.254000, /muse/elements/gamma_absolute, 0.0, 0.7439752, 0.5822885, 0.0
1418395985.254000, /muse/elements/theta_absolute, 0.0, 0.55008626, 0.58447933, 0.0
1418395985.255000, /muse/elements/alpha_session_score, 1.0, 0.46296296, 0.0, 1.0
